mmsi,shipname
455266000,BAROASAA
515183000,YONGXIANG8
515557000,HENGXING1
515777000,QIHANG
528565426,FORSHINE1
529523000,SEAGLORY
529606000,CHANGFENG
529730000,KRASKINO
529758000,QIAOTAI
529844000,ZHONGZHOU1
538002989,LAKESUCCESS
548541000,SEASONTRADER
567046600,SILVERSEALINE
567175000,SILVERSEA1
567175000,CELTICICE
567486000,KGOLDENSEA
577122000,IBUKI
577169000,TAISEIMARU15
577314000,SEATRADER
577315000,SEINGRACE
577324000,SEAPEARL
636011904,CAPEBLOSSOM
636012747,CHILESTAR
636012750,URUGUAYSTAR
667001392,OCEANSTAR98
667003336,FONGKUO807
667006043,FRIOSEVASTOPOLIS
671608000,DOWON
273384930,VYSOTSK
273395490,CRYSTALANTARCTIDA
312022000,FRIOCONFIDANZE
352901000,BELLATRIX
353585000,CANARIANREEFER
356728000,DONREEFER
412420276,PUYUAN802
412440252,FUYUANYULENG15
412453006,FUYUANYUF6
620149000,FRIO7
677026400,TIANTAI
273356010,SIVUCH
412203940,XIANYV2
412439764,YUANTONGYU23
412458520,JINCHENGXING7
657118800,FSIVELIZABETH
657270000,UGODIE
671641000,MARS
229359000,PALOMAREEFER
431149000,SUMIHOMARU68
272727000,POLUS1
412217993,LIAOYU9
412329463,CHANGSHUN7
412331001,LUJIAONANYUANYU177
412331002,LUJIAONANYUANYU178
412354057,CHANGTAI806
412354058,CHANGTAI807
412354446,CHANGTAI810
412401950,MINGYUAN
412420008,JINHAI701
412420013,HAILI18
412420062,FENGHUI16
412420209,ZHOUYU5
412420214,FENGCHENG105
412420221,XINJILI16
412420229,HONGRUN3
412420244,NINGTAI2
412420253,PUYUAN838
412420255,PUYUAN877
412420277,HONGRUN58
412420312,JIADE1
412420317,JIADE8
412420339,MINGXIANG807
412420376,XINJILI15
412420418,ZHOUHONGYUAN2
412420422,JINHAI824
412420427,JINHAI868
412420432,HANYI7
412420455,HONGRUN75
412420461,ZHEPUYUAN68
412420464,PUYUAN885
412420468,NINGTAI19
412420493,PUYUAN856
412420534,PUYUAN805
412420535,PUYUAN825
412420562,HANYI9
412420563,HANYI3
412420574,JIADE12
412420581,RUNDA618
412420609,JINHAI886
412420644,ZHOUHONGYUAN7
412420647,TIANYUE2
412420677,RUNDA610
412420688,HUALI19
412420691,JINHAI856
412420797,HUAYING201
412420798,HUAYING205
412420799,HUAYING209
412420806,PUYUAN768
412420807,PUYUAN868
412420816,HAILI8
412420854,NINGTAI61
412420855,NINGTAI62
412420922,SHUNZHOU817
412420924,NINGTAI68
412420927,NINGTAI22
412420928,NINGTAI27
412420929,NINGTAI65
412420931,NINGTAI69
412420933,NINGTAI77
412420967,HONGPU1
412420974,HANYI107
412420983,JINHAI688
412421003,NINGTAI83
412421004,NINGTAI86
412421013,NINGTAI75
412421014,XINJILI56
412421017,ZHOUPU98
412421044,ZHOUYU905
412422693,HUAYING809
412422694,HUAYING817
412422706,HUAYING803
412430930,FENGCHENG102
412439579,LUWEIYUANYU919
412439586,OUYA7
412439587,OUYA8
412439756,HAIFENG3
412679190,XINSHIJI16
667003248,ZHONGZHOU1
900028873,ZHOUYU6
367176240,SEAERN
352769000,XUELIN
412440452,FUYUANYU7880
334548000,AMORY
376311000,APUS
542156110,MINTAILENG
567451000,SEAVICAREMAR
412420651,RUNDA617
725008400,SEIKO
374734000,HAIGONGYOU309
373939000,ANGEL201
412217998,LIAOYU8
412333007,LUYANYUANYU188
412345678,JINGYUAN628
440543000,KRISTALIN1
725000312,COTESAINTJACQUES
725000470,BIOMAR5
725000288,KINGSBAY
725000311,YELCHO1
725000834,CORPESCA2
725000890,CORSARIO1
725004900,DONEDMUNDO
760000400,DONOLE
760000510,TASA419
760000840,ENTERPRISE
412200336,GUOJI902
412236884,ZHENFA7
412320029,JINGYUAN608
412328763,RUNDA9
412328766,HAIYANG2
412329462,CHANGSHUN6
412329632,CHANGSHUN8
412329642,LUWEIYUANYU858
412329643,LUWEIYUANYU868
412331035,LUYANYUANYU8
412331035,LUYANYUANYU6
412331035,LUYANYUANYU7
412331036,LUYANYUANYU8
412331077,LURONGYUANYU678
412331088,LUHUANGYUANYU118
412354153,SHUNFENG1
412371196,HUYU962
412388999,LUYANYUANYU188
412420431,JINHAI878
412420457,H0NGDA2
412420458,H0NGDA17
412420531,JINHAIYANG1
412420804,NINGTAI17
412420823,RUNDA268
412420935,ZHOUYU9
412420936,ZHOUYU10
412421006,HONGRUN68
412421049,NINGTAILENG7
416029700,SINGYUNGYU8
416030700,HSIENHUA2
416304000,CHINCHIHSIANG
441815000,EUNSUNG707
503013330,PETUNAENDEAVOUR
725003110,PAMDONROBERTO1
725002410,PAMLEOPARDO
412331059,LUPENGYUANYU78
412331087,LUHUANGYUANYU117
416016800,JENNAN
725000287,CHOMAPIMARU
225983774,MANZANILLO
367320690,NADINE
735058807,YARA
735058814,YARA
416000385,SHENGYIHCHUNNO3
416000425,JINLUNGFA
416000503,DAHJYISHUENNNO136
416000588,LIANJYIFA
416000625,SHINRONGSHINGNO3
416000961,SHINTSAIFANO6
416000974,SNOEIDEITSAI
416001491,JENQMAANSHENG
416001543,MINGFWUTSAIRNO6
416002113,JEHNSHENGEUHNO3
416002139,JINMINGSING
416002168,LIENCHERNGYIH
416002271,QUANRIXINNO66
416002393,HERCHUENJYINO33
416002452,TZENGGINSOONNO168
416002908,KUOCHYAU
416002983,MAANLIANFANO2
416003021,HAICHIENHSING6
416003071,SHINDERCHINQ
416003633,GUOAN
416003933,MANSHENGFANO8
416004062,JENQHERFA2
416004197,CHONGRENFA
416004469,SHENGLAIJIN
416004584,JINFA36
416209900,RUEIYICHENG
416210900,SHINCHARNGFANO1
416225900,LIENFUTSAI
416232700,FENGBAOTASIR
431454000,WAKATAKEMARU
518100355,HAISOON26
577384000,WINHARVEST707
412326971,RONGDAYANG16
251186110,DELTA
205257010,SELAVI
211290210,EMILZIMMERMANN
211504860,MARIPOSA
219001853,SERANA
219018658,HAVANA
219020400,MIRELA
224500000,HERMANOSPINZON
227036970,GANCHOU
227114690,BELAMI
227267620,MALOULOUTTE
232002574,RNLILIFEBOAT1230
232003391,MERWEDE
235053112,MERIEL
235072117,VIVACITY
243071202,MARCAL
244870321,DURMAZON
257336400,NAARASUND
258463000,SJOVEIEN
265403000,SWEDISHWARSHIP
272180000,KIYEVSKARUS
272684000,SAR03
273331310,PALLADA
273347980,ROSSLAU
273814810,SELENITOVY
303114000,EDWARDG
316020913,G5
347014310,EVASION
353599000,BLACKJACK
367342840,DIVA
367412440,SEYCHELLES
367473190,CAPTAT
367494710,RISINGSPIRIT
367500470,MADELINE
367523960,NORTHHUDSONMARINE2
367572550,SEAPRINCE
367619960,CHARMER
367635840,NINILCHIK
412672160,ZHOUYU678
413993000,RONGSHENG90
413995000,RONGSHENG100
431001964,GENPUKUMARU38
431600125,GENPUKUMARU63
431601121,GENPUKUMARU67
470333000,ALKHAN
538004389,VALESHINAS
574767000,HOPTHANH16
576770000,LONGBOW1
636011107,ENSCO101
659107000,TANGENIBAY
725001240,GLORIANA
373628000,MINNIE588
412401570,MINGXING
412677320,JINGYUAN601
440540000,KRISTALIN20
441082000,KRISTALIN9
725000029,INTREPIDO
725001400,TRIDENTE
725001470,DONTELESFORO
725002050,CHIVILINGO1
273384570,KONDOR
366916090,RUNNINGFREE
367175390,CONFIDENCE
367319000,GALLANTMAID
367391870,CAPTIVA
316010000,NEWFOUNDPIONEER
316011910,NEWFOUNDLANDLYNX
316012480,ATLANTICPRESERVER
316021004,OCEANBREAKER
316021024,DOUBLEVISION
316030469,ROOMFORMORE
316303000,ACADIENNEGALE2
316319000,KATSHESHUK2
316019185,BURINTRADITION
316020934,NORAJ
316023119,PROVIDENCE2
316017767,JANEROSE
316018234,ATLANTICPRIDE1
316018828,QUEENSREACH
316021118,LEAHBROTHERS
316011907,LADYMAXINE
316019404,SOUWESTVENTURE201
316020458,CRAWLERHAULER
316030938,ATLANTICJOURNEY
316019959,RYANANDGIRLS
316018582,PTITSURETTE1
316020917,MRMOM
316021629,CALLIERAE
316011179,BAYLINER
316010794,BENJISISTERS
316012240,ARLUK2
316012859,ROWROW
316026978,JOSIEJUSTIN
316027146,HINDSIGHT2020
316028469,FALLFEVER
228185800,AUSTRAL1
224009250,CRUNIA
224010730,HNOSSANSALVADOR
224012870,RAFAEL
224015340,PAUSEP
224025270,KICA
224042650,SEGUNDAMITERESA
224043770,AUFIMAR
224044230,BUSTAMANTES
224044240,ORERETA
224046230,JUANPAREDESFERNAND
224058130,NOVATRAMONTANA
224064450,HERNANDEZAGUADO
224066530,ESNIELL
224066570,LOPETIT
224068970,IVIMAR
224070230,TONILISEGUNDO
224072140,NORAI
224072890,ARLANDIZLLORCA
224089260,NUEVOMENESTEO
224095390,BLANDATERCERO
224096320,LARENAL
224097160,NOVACALAMONTJOI
224101750,PACOYCARMEN
224104240,MANDORRI
224105920,PESCASAR
224107960,MEDAN
224121650,TRAVESAU
224123370,PERLADEPALAMOS
224124260,PAULL
224133306,GALANDU
224137950,MARSALA
224141280,PERETSEGON
224143650,PERLANOVA
224148620,JOFRANMAR
224160250,PORTDEROSES
224164540,GERMANSFABREGADOS
224182920,BARRANCO
224185240,KATAMBO
224185250,PAUNER
224185350,BERTO
224197230,GERMANSDRAGO
224205420,TRAVESIA
224222430,BERGANTI
224230370,BAHIADEPOLLENSA
227318660,MATTHIASTHOMAS
227320290,MASSABIELLE
227336000,RANGIROA
227483000,KELIGFLORIAN
228229000,IKARA
228248700,BELLEILE2
228311000,SAINTCLAIR
232007650,SHEMARAH2
233659000,BAFFINBAY
234023000,MARBELLA
235005100,HAVILAH
235055004,UDRA
235674000,RESEARCHW
247049280,BACICIN5
247050170,MISTRAL
247051410,AUDACE
247051550,NONNOBRANDO
247051740,NAPOLEONE
247051830,ULDER
247052930,DORIANOT
247053120,VENUSIA
247059800,TWENTY
247061730,VERSILIA
247065610,CIRO1
247065720,NETTUNO2
247068130,AUGUSTOB
247070600,GIUSEPPE
247070840,RICCARDO
247071030,GIANFRANCO100
247071050,AZZURRAC
247071070,FUTURO
247071930,LOVERDEG
247071940,REAL
247073550,GIOMADA
247074630,ORNITORINCO
247074640,RAFFAELLA
247074670,LUIGICESARE
247074680,OLINDA
247075010,MASSIMOTANFA
247080480,TORNADO
247081060,GIULIOPRIMO
247082520,MARIANTON
247082580,ROSY
247083320,TIRPITZ
247083480,NUOVAPRIMULAROSSA
247083540,GIGANTE
247083550,ANTONIOMICUCCI
247083560,DESTRIERO
247083630,ELNA
247083860,LEVIATHAN
247083890,MARIAROMANI
247084310,BISMARK
247084670,POKER
247091080,ANGELOPADRE2
247092920,SVINCENZO
247092990,MADONNELLA
247094260,SSTRINITA
247094550,ANGELAMADRE
247095670,ANGELOPADRE2
247096440,ARCOBALENO
247097280,ARCANGELOGAETANI
247100050,VICHINGO
247100260,ALTAIR
247100470,DESTRIERO1
247100490,PEGASUS
247100510,NONNACARMINA
247100570,ADRIANA
247100620,ARIETE
247100630,ROMOLO
247100930,ANNALITA
247101330,AGATAMADRE
247101490,MARIATERESA
247101550,ALDOPADRE
247102110,POSEIDON
247102240,PALESTINIMARIO
247114410,LADYANASTASIA
247120430,GIUBILEO
247120470,NINAMADRE
247120480,MARIAASSUNTA
247120490,GAETANOPADRE
247120570,NUOVAANGELADANESE
247121020,GIOVANNIPAOLO2
247121080,STORIONE
247121120,PERFETTO
247121160,BATTISTA
247121170,SANTANTONIO2
247121180,NUOVAREBECCA
247121190,CISKY
247121220,FRECCIADELSUD
247121240,PASQUALEECRISTINA
247121250,ANNAROMANO
247121280,VENERE
247121430,ENEA
247121660,TONIA
247121970,EMANUELEPADRE
247122020,SANTAGRAZIASECONDA
247122090,ALDEBARAN
247122110,ECCELSA
247122150,BOUNTY
247122640,PEGASO
247122670,NUOVAANGELADANESE
247123920,SHARON
247125640,IMMACOLATAMADRE
247126690,NONNORAFFA
247130320,PARADISESECONDO
247130750,MARCANTONIO4
247131580,STEFANOPRIMO
247131770,DONPEPPE
247133170,MICHELANGELO
247140460,SANGIORGIO
247140840,SANFRANCESCOC
247141200,REGINA
247141410,NUOVOEURIPIDE
247142580,MEDINEA
247142720,VALENTINA
247143370,LUNADARGENTO
247143470,BRIGLIADORO
247143580,GENNAROPADRE
247143620,MARIAGRAZIA
247143780,NUOVAMICHELANGELO
247143860,CALLORE
247144110,AMALTEA
247144260,MPCARTAGINE
247144390,NUOVOVOLGA
247144580,ATLANTIDE
247144650,ALISEO
247145020,FAMAVIA
247145080,MARINELLAPRIMA
247145250,ANNAMADRE
247145290,NUOVAGIOVANNAMADRE
247145650,NUOVOSEGUGIO
247145720,NORMALBINO
247145870,LAMADONNINA
247146040,OLYMPIAPRIMA
247146060,FILIPPOPADRE
247146120,LEOVITO
247146140,NUOVOLORENZO
247146270,BOCCIAVM
247146420,FRANCESCOMORETTI
247146440,SANNA
247146590,BOCCIASECONDO
247146610,BORRIELLOGIUSEPPA
247146760,GHIBLIPRIMO
247146890,PEGASOSB
247146910,OLYMPIA
247146920,FEBE
247146950,SICULAPESCA
247147230,ANTONINOSIRRATO
247147370,GLADIUS
247147380,OCEANIA
247147560,MOBYDICK1
247147620,GIULIAPG
247148210,BARTOLOMEOASARO
247149190,SIRIO1
247149630,MPPAPACARMELO
247149810,GIUSALESAIELLO
247149980,ELISABETTAGENOVESE
247150270,CECILIA
247150290,GEMINIDUE
247150410,MAREDUSA
247151010,AURUM
247151030,GIGIOTTO
247151150,MANUCCIO2
247151280,MARISANTO
247151690,PADREPIO
247151730,EDERAFALZONE
247151810,MATRIX
247151940,RUGGERO
247152020,ALBATROS
247152080,NUOVAANDREINA
247152140,ALEMAXGT
247155180,NATALINO
247252970,FILIPPOGUIDOTTI
247300080,VITAANTONINA
247300480,NUOVOVINCENZOPADR
247300760,MARECHIARO
247301700,NUOVAALCAPA
247302280,COSIMOPADRE
247304770,NUOVAORCHIDEA
247304930,EROSB
247304980,NUOVOCICO
247305830,ITALIA2
247306530,SOFIAFABIO
247309110,DESTRIERO
250000897,BLUEHORIZON
250102600,OLGARRY
250269000,FIONAK2
224004930,GURESANAGUSTIN
224008640,NUEVOPAQUITA
224012850,PLAYADECOVAS
224015120,NUEVOPEDROLOLI
224021340,OLLODOMAR
224021580,NUEVOROBER
224022590,APOSTOL
224022810,BERRIZAMATXO
224023480,MARDEALBA
224023970,DOMINGO
224029580,MARINOJOSE
224029830,NUEVOMARGLORIA
224043370,VICENTEGIL
224046360,ARELA
224049260,DIVINADELMAR
224068580,CRUCEIRODEPAZOS
224071980,ELVILLA
224072470,MARHVIN
224073960,PEPEGUZMAN
224074890,BERRIZKUKUARRI
224077140,HERMANOSCHIQUITA
224079240,SIEMPRESANTAMARIA
224079840,FRANCISCOYNOELIA
224085950,NUEVOLUZALBA
224086130,NVOVIRGENPODEROSA
224093330,ARGOTE2
224096770,ALMIRANTEBERRIA
224100160,LOSPICONES
224100590,ARDORAN
224101970,VERONICAPRIMERA
224104420,VIENTODELNORTE
224106140,LANUEVAFURIA
224106440,MOROPA
224119550,NOVOCHONO
224131820,ELGUINAMON
224138320,ALONSOYMARIA
224138660,GOROSTIAGAHNOS
224138680,BAHIADEAGUILAS
224139180,AMATXU
224141360,NUEVOATXARRE
224146950,OSUBRIDO
224155590,LOSALONSOS
224193790,DAFRAPRIMERO
224215230,NUEVOHERMANOSRABAL
224222760,CAPRICHOCAMBADOS
224315860,SEGUNDAROMINA
224337890,NUEVAEMPERATRIZ
224501000,JUANRAMONEGANA
224859820,TRIBAL
224875000,TXORIBERRI
228071900,PENDRUC
228217100,GERALDJEAN4
238299299,UGOR
238623740,PONOS
238637940,SKUSA
247049260,SALVATOREPADRE
247064760,ANGELOPADRE
247092860,NUOVALUCIA
247100360,LUPETTO
247100410,GENEVIEVEPRIMA
247103690,MPRIVIERA
247108500,MARIAGRAZIA
247110060,SMARIACARMELAM
247110120,SPARVIEROUNO
247110130,MARIAANTONIETTA
247110190,VERGINEDELROSARIO
247110440,SCIRO3
247111260,ANGELAMADRE
247111680,VICENZOFERRIGNO
247111710,MARIALUISA
247119740,MADONNADELCARMINE
247120240,NICOLANGELA
247120560,NUVOLA
247120950,LEONARDO
247130830,SILVIAMADRE
247140320,SANPIETRO2
247140930,SANSONEPRIMO
247141630,GIUSEPPEPADRE1
247142480,GAETANOPADRE
247143150,NUOVAMARIAGRAZIA
247144910,TRILONA
247145850,GRAZIELLA
247146010,PADREPEPPINO
247146020,MARISTELLA
247146190,PADREPIO
247147350,MPURAGANO
247300040,CONCETTOPADRE
247301120,MARIELLA
224016850,OZENTZIYO
224020460,RIOMASMA
224026280,MADRERAFAELA
224032880,OBUSI
224041540,AITARAMON
224057450,MARTINDANIEL
224057830,IZURDIAMAITEA
224063940,NUEVOLIBERTAD
224081130,REGINOJESUS
224081790,ALMIKEKOAMA
224112790,ESMERALDATERCERO
224132650,ELCANAVERA
224137880,GOIENKALE
204209960,DAVIDCARLOS
204287000,REIDOSACORES
204807000,AMANHECER
204812000,CONDOR
204829000,FALCAODOMAR
204858000,MALAMANHADO
224156290,AVEMARIASEGUNDO
255401480,GAVINA
255402260,BAIADOFUNCHAL
255500118,AUTONOMIA
224013480,SANFIDEL
224015940,NUEVOBATABANOPRIME
224016730,CUCA
224017830,BETIMAURIXIO
224022760,CHODIEGO
224025230,ATAIN
224052380,GUREUXUA
224057370,URRESTIBERRIA
224067170,ARLANPI
224069650,PENILBARCENA
224081180,BERRIZALBONIGAMAYOR
224095620,OSCASTRO
224128320,HERMANOSSAMBAD
224138330,BETIBEGONAKOAMA
224144750,GUREITXASBEGI
224161140,MATXAKU
224268000,ANXUELA
224940000,CRISTODELSOCORRO
247130850,CARMELAMADRE
247131710,ORAZIO2
247140740,ROSSLUCY
247140770,FERDINANDODARAGON
247141970,ITREDICI
247148780,LORENZOJUNIOR
247150050,SALVATORERUSSO
247154490,ACQUAMARINAII
255401690,MECA
224148740,CIUDADDECARTAGENA
247120500,NUOVAANGELADANESE
277519000,VINCASKUDIRKA
204813000,CIDADECELESTIAL
210193000,MYHENDRIKA
224011830,ANDUIZAANAIAK
224024450,NUEVOPUNTANEGRA
224026870,LUCESDEBOHEMIA
224049580,CHATOTERCERO
224066980,NUEVOTORREBLANQUILLA
224067930,PIXUETINAS
224096840,CRUPER
224102740,TONINOSEGUNDO
224120850,FLORMAR
224143730,ISLASANANDRES
224176442,VICTORAMOR
224183670,MARANSA
224188000,GUARISTEPRIMERO
224208290,NICOLASYANA
224212280,DOLORESAGUADO
224302000,HORIZONTEPRIMERO
224558000,TOTOROTA
224918000,BONDANA
247146630,GAETANOFERLITO
247146640,RAMBO
247151920,TRAMONTANA1
248000368,MARIEDELOURDES1
249000270,ZEUS
263205000,JOANACUNHA
263241000,CAROLINATEIXEIRA
263274000,FILIPAIRMAO
263422240,CARLOSCUNHA
441032000,MVSEAMANSION
577324000,SEAPEARL
412764850,XINFA28
529770000,ANGEL106
366827000,CAPEHATTERAS
367333000,CAPESANLUCAS
431187000,SHOYUMARUNO18
431435000,KOYOMARUNO88
431501404,TENOHMARU7
538060018,MARSHALLS203
576901000,EASTERNSTAR
431680000,TOKUEIMARUNO17
431137000,KOYOMARUNO65
412470430,GUANGYUANYU239
412685210,QINGYUANYU8
412685220,QINGYUANYU9
412689520,LURONGYU22222
412690490,LURONGYUANYU19
412694520,HUYU916
413462010,GUANGSHUN6
431701780,KAIYOMARU35
431882000,FUKUKYUMARU32
518156000,CHONGMYONG707
518402000,CHONGMYONG709
576122000,EMELEE3
576237000,EMELEE1
576394000,YUHFANO8
576594000,TUNAGO31
576595000,TUNAGONO32
576694000,YUHYINOAU16
576754000,YUHCHANG2
577205000,YUHFANO66
251272110,SLEIPNIR
251421110,TROTTUR
251475540,BJARGEY
251525110,KRABBI
251814110,BJARNITHOR
251833340,SMYRILL
251848740,MARY
251187110,PERLA
251191110,SOLEY
251223240,BIRTABA
251300110,REYNIR
251325110,ARNARFELL
251525240,HAFALDAN
251585110,GRETTIRRE
251848340,KVIKUR
251171110,SAENESSU44
251755110,PAPEY
251162740,EVRA
251208240,HILDUR
251342840,UGLA
251359740,NINA2
251724000,MIKAEL1
251762110,SALKAVALKA
251029000,VENUS
251032110,MAGGY
251034000,GULLBERG
251048110,BERGEY
251062110,VIGRI
251069110,KAP2
251070110,ARNARBERG
251126110,MALMEY
251130110,TUNGUFELL
251138540,STEKKUR
251141110,JONVIDALIN
251149110,HASTEINNAR8
251151000,OTTONTHORLAKSSON
251179000,THORSTEINN
251180110,JONKJARTANSSON
251199000,BJARNISAEMUNDSSON
251210110,NOKKVI
251212110,LUNDEY
251218740,MAROF
251250110,VESTRI
251251110,STEINISIGVALDA
251263940,JENNYHU40
251286110,GUNNVORIS53
251302840,TEISTASH49
251304110,SAEBJORN
251307110,GEIRTH150
251314110,JONAHOFI
251323110,THINGANESSF25
251332340,TJALDURBA68
251338110,SOLEYSIGURJCNS
251346340,EYRZNAK153
251368110,SIGURBORG
251383110,TJALDANES
251395110,JONHAKON
251412740,FRIDUREA54
251413110,DRIFA
251451000,VILHELMTHORSTEINSSO
251480110,ALDANIS47
251493110,SAELJOMIBA59
251495110,EGILLIS77
251546000,ASGRIMURHALLDORSSON
251556110,ARNIAEYRI
251558110,MATTHIASSH
251561110,HARPAHU41126
251597110,VALTHOR
251600110,HANNESANDRESSON
251734110,ANDRIBA101
251745000,KRISTINAEA410
251790000,BRIMNES
251792740,RAKEL
251265110,OLAFURBJARNASON
251376110,HAORGEA152
251417110,THORSTEINN
251498540,OLIMAGGBA30
251007110,GOSI
251109340,MARGRET
251111240,JONGUDFINNSSON
251114640,BRANDUR
251114740,FINNBJORN
251139110,KOLBEINSEY
251154110,SAEBORG
251161740,HANNAELLERTS
251166340,BARA
251208940,STRAUMUR
251218110,BOGGALJOSA
251218540,HAFDISMARIA
251223740,MJALLHVIT
251232440,OLIMALARIIS98
251253240,MONES
251263340,BRYNDIS
251263540,VALDIMAR
251268540,FINNI
251270440,MAGNUSJONOF14
251272640,SVALA
251280110,TRYLLIRGK
251296340,FREYGERDUROF18
251299240,FLEYGUR
251301110,ASKUR
251302740,AUDBJORG
251306840,KRISTINHALFDANAR
251311240,ELVABJORG
251311640,SVALADIS
251311940,BJARGFUGL
251315110,OSK
251333240,STUBBUR
251333540,SAEULFURGK137
251343110,LOA
251343840,KRISTIN1765
251345340,OLAFURST52
251359940,ISEY
251361640,JOIFRAENDI
251363840,KARLMAGNUS
251374540,REYNIRTHORSH140
251389640,MUMMIST8
251412640,TJALFI
251422540,DISAGK136
251442540,MANGIABUDUM
251446110,STEDJIVE24
251470110,KRISTINTH15
251470940,LITLITINDURSU508
251472740,SANDVIKINGURNK41
251473440,ELLIP
251474540,GUDRUNSH190
251477440,NONASK141
251490340,ARNEY
251494110,REGINNAR228
251496240,ELLAKATA
251496740,JOASH175
251518840,RAUDINUPURTH160
251520240,MANI
251535840,FLUGALDAN
251538240,GULLFARIHF290
251548340,MARGRET
251552540,SIGRUN
251566110,KRISTJANSU106
251573540,FANNAREA29
251579340,RAKE101
251579440,RAN
251590110,GUNNARHAMUNDARSON
251793640,BJARTMARIS499
251793740,GUSTUR
251797240,BJORGHALLVARDSD
251805840,NAFNIHU3
251808540,SNJOTINDURSU73
251809240,EIKIMATTA
251809940,GULLTOPPURIIEA229
251810640,NONNIKE151
251820640,RAGNEY
251820740,KOPUR
251821240,LAUGIAFISH56
251821440,REMBINGUR
251823940,GYDJAN
251829640,FIIAVOLLUM
251837970,VIDVIK
251838540,FONIX
251838640,BENNIVAGN
251838840,FREYDISSH18
251839240,JONFINNSSONSH168
251840840,DARRISH79
251840870,KRISTIN
251842970,THORSTEINN
251843340,SAEDISBARA
251844940,MAGNUSHU23
251112940,NJALLSU8
251118440,BRAVOVE160
251138840,HANNASH28
251154440,ALBATROS
251157340,THORSHANIBA
251161240,STUTTNEFJABA408
251161840,THORBJORG
251169240,HAFTYRDILLIS408
251170540,TOPPSKARFURIS417
251184540,HIMBRIMIBA415
251195640,JONJAKTH8
251243110,HEDINN
251263640,OTUR
251268240,FISKINESKE24
251299340,MARBA
251313540,SOMISH163
251317340,SAEGREIFI
251346240,STAPAVIKAK8
251359540,THROSTURSH19
251363440,SVALASIF
251375440,STRAUMEYIS210
251389840,SIF
251396740,OLAFURMAGNUSSON
251399110,ROSTUNGURIS21
251399940,GARRIBA90
251410240,SVANUR
251431440,HAFDISIS62
251431740,GUDRIDUR
251446540,KROKURSH97
251460540,ERLAKRISTIN
251462940,JOKULL
251466240,GUMMIPALL
251472640,HUNISF17
251478240,STRAUMNES
251485640,KARLTHORSH110
251487640,JAGGERIS43
251492740,FRUMAGNHILDUR
251496640,SELFELL
251533540,HRINGURGK18
251533640,SMARIHU7
251540540,JAKIEA15
251548540,SOLBJARTUR
251559540,ORN2
251560540,RAGGI
251564240,HILMIRSH197
251567110,KOPUR
251577240,BOBBY21IS381
251738110,SNJOLFURIS
251747110,GEISLI
251805940,STEINIGK34
251808740,FAKURSH8
251810540,MARIA
251816540,HILMIRST1
251823640,HAUKURIS154
251826940,HAFSOL
251837270,SAEBYR
251837940,STEFANBJARNA
251838570,KONNI
251840640,SOLVEIGOF12
251840940,FREYJARE38
251841470,GLAUMUR
251841570,SKARPHEDINN
251844670,HRAPPUR
251844770,SAEFARI
251847540,GEISLI
251849440,HOLMSTEINN
251044110,GUNNARBJARNASON
251087110,STELLA
251113940,HAFDIS
251114340,AUDURTH1
251154340,EYDISEA44
251157840,GUDMUNDURJONSST17
251161640,BRYNDIS
251162110,GLETTINGURNS100
251170640,GIDAJONSDOTTIEA20
251189940,BJARNIEINARS
251215940,MARIA
251219110,KRISTIN
251231340,HILMIR
251231540,MARIN
251242110,RIFSARISH70
251268840,RAN
251280540,ASMUNDURSK123
251299110,BLIKIIS203
251304340,ARON
251304840,HERDIS
251309000,KRISTINNSH112
251326240,HAFALDANSI7
251343340,FENGURSU33
251343740,SAEROS
251350110,SVEINBJORNJAKOBSSON
251363540,OTUR2
251363640,LEA
251386110,STEINUNNHF108
251386440,BJARGEYTH238
251399840,RAKELIS4
251402110,PALLHELGIIS142
251420000,JONINABRYNJA
251422440,VINUR
251431640,STEINI
251444540,VIKINGURNK3
251470340,GUDNYSU1
251478740,AESIR
251479840,SVERRIR
251490110,SOLRUN1851
251491840,HELGIHRAFNOF67
251504110,HAFDISSU220
251533110,GUDMUNDURSIG
251533340,GOLANSU
251538440,FELAGINN
251557110,NJORDURBA
251599110,SVANUR
251754110,GUDBJORG
251763110,GUDMUNDURAHOPI
251781110,JOHANNAG
251804110,MUGGUR2771
251807640,MANEYIS97
251809740,EYRUN
251810110,SIGGIGISLA
251813540,HRODGEIRHVITINS89
251816840,FREYR
251822110,ADALBJOERG2
251833240,STEINIAFI
251841240,SJAVARPERLAN
251841270,FRIDADAGMAR
251844440,JONINABRYNJA
251847670,AUDURVESTEINS
251848640,OLIASTAD
251848870,STAKKHAMAR
251163110,SIGURDURVE
251315940,BAEJARFELLRE65
251341840,THYTURVE25
251582110,HUGRUN
251812840,GAMMUR
251006110,SAEVAR
251071110,TEISTANRE33
251111940,ISDOGGSH
251113640,GULLBRANDURNS
251115540,INGUNNSVEINSDAK91
251116840,STEFANIA
251139740,GLADURSH46
251166540,KRISTBJORGSH84
251188840,SIGGIAFIHU122
251195340,BRIMILLHU18
251208340,LAKI
251222840,HESTEYRI
251223110,JONMAGNUS
251229110,OPAL
251252110,FJOLA
251270640,BJARMIHF368
251292340,VIKURROSTVE70
251292540,THRASIVE20
251311440,BLIDFARI
251343540,THOREY1695
251346110,INGOLFURIS
251355110,JONPALL
251356110,LAKI2
251356240,LITLIVINSH6
251358110,GARDAR
