LANDING_YEAR,LANDING_MONTH,PORT_NAME,SDM_60
2013,7,VALLEJO,0.2673838208622647
2013,7,VENTURA,0.19089167014879155
2013,7,WESTPORT,0.25083222069937006
2013,7,WHIDBY ISLAND,NA
2013,7,WILLOW CREEK,0.21591166213261612
2013,7,WILMINGTON,0.15533952811123453
2013,7,WINCHESTER BAY,0.23170623857457873
2013,8,ABERDEEN,0.2929732465965424
2013,8,ALAMEDA,0.25460506573365216
2013,8,ANACORTES,NA
2013,8,ASTORIA,0.2843374700826262
2013,8,AVALON,0.10506562270168257
2013,8,AVILA,0.2234256213575309
2013,8,BELLINGHAM BAY,NA
2013,8,BERKELEY,0.25789182820177126
2013,8,BIG CREEK,NA
2013,8,BLAINE,NA
2013,8,BODEGA BAY,0.2575442634745231
2013,8,BOLINAS,0.26304113249672056
2013,8,BROOKINGS,0.22586578333354632
2013,8,CATALINA ISLAND,0.10600331809363213
2013,8,CHARLESTON (COOS BAY),0.23161743757391243
2013,8,CHINOOK,0.28722221439774237
2013,8,CRESCENT CITY,0.23903995161352481
2013,8,DANA POINT,0.11054018997441672
2013,8,DILLON BEACH,0.2598033869873372
2013,8,EMERYVILLE,0.253525807418757
2013,8,EUREKA,0.2418915196233003
2013,8,FIELDS LANDING,0.241754840884461
2013,8,FORT BRAGG,0.2339772939288721
2013,8,GARIBALDI (TILLAMOOK),0.267059772689977
2013,8,GAVIOTA,0.21487128559424618
2013,8,GOLETA,0.182125443634817
2013,8,GUADALUPE,0.22808658730152043
2013,8,HUMBOLDT,0.24183952680562248
2013,8,HUNTINGTON BEACH,0.10415977506681914
2013,8,ILWACO,0.2871595125147549
2013,8,LACONNER,NA
2013,8,LONG BEACH,0.10951370223584125
2013,8,LOS ANGELES,0.11646298935476651
2013,8,MARCONI,0.269082426338066
2013,8,MILL CREEK,NA
2013,8,MISSION BAY,0.11712868088239099
2013,8,MONTEREY,0.2524983520283831
2013,8,MORRO BAY,0.2190311744418596
2013,8,MOSS LANDING,0.26514583105041134
2013,8,"NASELLE",0.2950099655090847
2013,8,"NATIONAL CITY",0.12609056455473747
2013,8,NEAH BAY,0.28824293402384127
2013,8,NEWPORT,0.29389249220971136
2013,8,NEWPORT BEACH,0.11013156350177092
2013,8,OCEANSIDE,0.11634415347549704
2013,8,OXNARD,0.15664461762511142
2013,8,PINOLE,0.2670191758997804
2013,8,PLAYA DEL REY,0.10951370223584125
2013,8,POINT ARENA,0.245788922581287
2013,8,POINT LOMA,0.11846771417341057
2013,8,PORT HUENEME,0.1583663156718115
2013,8,PORT ORFORD,0.21149695380414518
2013,8,PRINCETON / HALF MOON BAY,0.22570122273245455
2013,8,REDONDO BEACH,0.11369470058412459
2013,8,RICHMOND,0.25973179993823864
2013,8,SAN DIEGO,0.1169067003378054
2013,8,SAN FRANCISCO,0.2555356524661527
2013,8,SAN PEDRO,0.10836145934456243
2013,8,SAN SIMEON,0.2227974937636457
2013,8,SANTA BARBARA,0.17343397368062452
2013,8,SANTA CRUZ,0.2557701265183679
2013,8,SANTA MONICA,0.12168599980755977
2013,8,SAUSALITO,0.2764777512706843
2013,8,SEAL BEACH,0.10509155582255184
2013,8,SHELTER COVE,0.224229174479635
2013,8,SOUTH SAN FRANCISCO,0.24317280620928142
2013,8,TACOMA,NA
2013,8,TERMINAL ISLAND,0.10782839289894358
2013,8,THE DALLES,NA
2013,8,TRINIDAD,0.25522956223990373
2013,8,VALLEJO,0.27051159318897033
2013,8,VENTURA,0.15635959626614598
2013,8,WESTPORT,0.30250719143828797
2013,8,WHIDBY ISLAND,NA
2013,8,WILLOW CREEK,0.2534672492133674
2013,8,WILMINGTON,0.10951370223584125
2013,8,WINCHESTER BAY,0.23363553480675783
2013,9,ABERDEEN,0.20998081919171063
2013,9,ALAMEDA,0.2776167412835454
2013,9,ANACORTES,NA
2013,9,ASTORIA,0.23747814073144985
2013,9,AVALON,0.15429840412254286
2013,9,AVILA,0.2706179333877736
2013,9,BELLINGHAM BAY,NA
2013,9,BERKELEY,0.27153014624491334
2013,9,BIG CREEK,NA
2013,9,BLAINE,NA
2013,9,BODEGA BAY,0.24079094241559507
2013,9,BOLINAS,0.28673667591673874
